HCHO_reading,Location,Date
0.0001640793984975,"Bibile, Monaragala",2022-09-12
0.0001930638551392,"Bibile, Monaragala",2022-09-13
6.786710606271234e-05,"Bibile, Monaragala",2022-09-14
0.0001787747159061,"Bibile, Monaragala",2022-09-15
0.0002386492077856,"Bibile, Monaragala",2022-09-16
0.0002231763573087,"Bibile, Monaragala",2022-09-17
0.0002391497194981,"Bibile, Monaragala",2022-09-18
0.0001723798358609,"Bibile, Monaragala",2022-09-19
0.0001056099522237,"Bibile, Monaragala",2022-09-20
0.0001441584638045,"Bibile, Monaragala",2022-09-21
0.000180134265529,"Bibile, Monaragala",2022-09-22
0.0002096296985214,"Bibile, Monaragala",2022-09-23
0.0001260005997334,"Bibile, Monaragala",2022-09-24
4.1081816332916035e-05,"Bibile, Monaragala",2022-09-25
0.0001774220567011,"Bibile, Monaragala",2022-09-27
7.473091992894668e-05,"Bibile, Monaragala",2022-09-28
0.0002376223375043,"Bibile, Monaragala",2022-09-29
0.0002042838333523,"Bibile, Monaragala",2022-09-30
0.00017094532920029998,"Bibile, Monaragala",2022-10-01
0.0001376068250483,"Bibile, Monaragala",2022-10-02
0.0002067781155085,"Bibile, Monaragala",2022-10-03
0.0001246335301755,"Bibile, Monaragala",2022-10-04
9.568869963042409e-05,"Bibile, Monaragala",2022-10-05
6.674386908534818e-05,"Bibile, Monaragala",2022-10-06
0.00011555838982827408,"Bibile, Monaragala",2022-10-07
0.0001643729105712,"Bibile, Monaragala",2022-10-08
0.0002193730183409,"Bibile, Monaragala",2022-10-09
0.00017315315992068826,"Bibile, Monaragala",2022-10-10
0.00012693330150047652,"Bibile, Monaragala",2022-10-11
8.07134430802648e-05,"Bibile, Monaragala",2022-10-12
3.449358466005306e-05,"Bibile, Monaragala",2022-10-13
0.00026256765657872,"Bibile, Monaragala",2022-10-15
0.00024304516235844,"Bibile, Monaragala",2022-10-16
0.00022352266813815998,"Bibile, Monaragala",2022-10-17
0.00020400017391788,"Bibile, Monaragala",2022-10-18
0.0001844776796976,"Bibile, Monaragala",2022-10-19
0.0001578350670552,"Bibile, Monaragala",2022-10-20
0.00014746978655086668,"Bibile, Monaragala",2022-10-21
0.00013710450604653333,"Bibile, Monaragala",2022-10-22
0.0001267392255422,"Bibile, Monaragala",2022-10-23
0.00016830676238400002,"Bibile, Monaragala",2022-10-24
0.0002098742992258,"Bibile, Monaragala",2022-10-25
0.00020784589903963333,"Bibile, Monaragala",2022-10-26
0.00020581749885346668,"Bibile, Monaragala",2022-10-27
0.0002037890986673,"Bibile, Monaragala",2022-10-28
6.325801240601419e-05,"Bibile, Monaragala",2022-10-29
0.00012039189259950709,"Bibile, Monaragala",2022-10-30
0.000177525772793,"Bibile, Monaragala",2022-10-31
8.213578400522161e-05,"Bibile, Monaragala",2022-11-01
0.00012754941206698106,"Bibile, Monaragala",2022-11-02
0.00017296304012874054,"Bibile, Monaragala",2022-11-03
0.0002183766681905,"Bibile, Monaragala",2022-11-04
0.0002417964978645,"Bibile, Monaragala",2022-11-05
0.00024422598914114317,"Bibile, Monaragala",2022-11-07
0.00022323565074378637,"Bibile, Monaragala",2022-11-08
0.00020224531234642958,"Bibile, Monaragala",2022-11-09
0.00018125497394907275,"Bibile, Monaragala",2022-11-10
0.00016026463555171593,"Bibile, Monaragala",2022-11-11
0.00013927429715435914,"Bibile, Monaragala",2022-11-12
0.00011828395875700234,"Bibile, Monaragala",2022-11-13
9.729362035964554e-05,"Bibile, Monaragala",2022-11-14
0.0002637537157931228,"Bibile, Monaragala",2022-11-15
6.894515349944049e-05,"Bibile, Monaragala",2022-11-17
7.780310383952852e-05,"Bibile, Monaragala",2022-11-18
8.666105417961654e-05,"Bibile, Monaragala",2022-11-19
9.551900451970456e-05,"Bibile, Monaragala",2022-11-20
0.0001791424780923,"Bibile, Monaragala",2022-11-21
0.0001254390730609,"Bibile, Monaragala",2022-11-22
8.874084220591178e-05,"Bibile, Monaragala",2022-11-23
0.00013150081706100587,"Bibile, Monaragala",2022-11-24
0.0001742607919161,"Bibile, Monaragala",2022-11-25
0.0002330772546708,"Bibile, Monaragala",2022-11-26
9.664530080675252e-05,"Bibile, Monaragala",2022-11-27
7.582678952409629e-05,"Bibile, Monaragala",2022-11-28
9.087931387600552e-05,"Bibile, Monaragala",2022-11-29
3.4301254109747285e-05,"Bibile, Monaragala",2022-11-30
3.249251903080375e-05,"Bibile, Monaragala",2022-12-11
9.332391497136552e-05,"Bibile, Monaragala",2022-12-12
0.0001132003923718,"Bibile, Monaragala",2022-12-13
0.0002332113942527,"Bibile, Monaragala",2022-12-14
0.0001380992484361,"Bibile, Monaragala",2022-12-15
0.00012721682927658277,"Bibile, Monaragala",2022-12-16
0.00011633441011706558,"Bibile, Monaragala",2022-12-17
0.00010545199095754838,"Bibile, Monaragala",2022-12-18
9.456957179803117e-05,"Bibile, Monaragala",2022-12-19
8.368715263851397e-05,"Bibile, Monaragala",2022-12-20
7.280473347899677e-05,"Bibile, Monaragala",2022-12-21
6.192231431947956e-05,"Bibile, Monaragala",2022-12-22
6.240693817483213e-05,"Bibile, Monaragala",2022-12-23
6.289156203018471e-05,"Bibile, Monaragala",2022-12-24
6.33761858855373e-05,"Bibile, Monaragala",2022-12-25
6.386080974088986e-05,"Bibile, Monaragala",2022-12-26
0.0001288000959468,"Bibile, Monaragala",2022-12-27
3.737630164151148e-05,"Bibile, Monaragala",2022-12-28
6.437808136482983e-05,"Bibile, Monaragala",2022-12-29
9.13798610881482e-05,"Bibile, Monaragala",2022-12-30
0.00010985672384852409,"Bibile, Monaragala",2022-12-31
0.0001283335866089,"Bibile, Monaragala",2023-01-01
0.00012209738912790096,"Bibile, Monaragala",2023-01-02
0.00011586119164690193,"Bibile, Monaragala",2023-01-03
0.00010962499416590289,"Bibile, Monaragala",2023-01-04
0.00010338879668490386,"Bibile, Monaragala",2023-01-05
9.715259920390482e-05,"Bibile, Monaragala",2023-01-06
9.091640172290578e-05,"Bibile, Monaragala",2023-01-07
8.468020424190675e-05,"Bibile, Monaragala",2023-01-08
7.844400676090772e-05,"Bibile, Monaragala",2023-01-09
7.220780927990868e-05,"Bibile, Monaragala",2023-01-10
0.0001394416334966,"Bibile, Monaragala",2023-01-11
5.2493036925786214e-05,"Bibile, Monaragala",2023-01-12
3.287803388175778e-05,"Bibile, Monaragala",2023-01-14
6.0755465705101026e-05,"Bibile, Monaragala",2023-01-15
8.863289752844428e-05,"Bibile, Monaragala",2023-01-16
7.784952014681985e-05,"Bibile, Monaragala",2023-01-17
6.706614276519543e-05,"Bibile, Monaragala",2023-01-18
5.6282765383571e-05,"Bibile, Monaragala",2023-01-19
5.881926751478011e-05,"Bibile, Monaragala",2023-01-20
6.135576964598922e-05,"Bibile, Monaragala",2023-01-21
6.389227177719831e-05,"Bibile, Monaragala",2023-01-22
6.642877390840742e-05,"Bibile, Monaragala",2023-01-23
6.896527603961653e-05,"Bibile, Monaragala",2023-01-24
7.150177817082563e-05,"Bibile, Monaragala",2023-01-25
7.403828030203474e-05,"Bibile, Monaragala",2023-01-26
7.657478243324384e-05,"Bibile, Monaragala",2023-01-27
7.911128456445294e-05,"Bibile, Monaragala",2023-01-28
5.354888098592442e-05,"Bibile, Monaragala",2023-01-29
5.100918282266915e-05,"Bibile, Monaragala",2023-01-30
4.8469484659413886e-05,"Bibile, Monaragala",2023-01-31
4.592978649615862e-05,"Bibile, Monaragala",2023-02-01
4.3390088332903346e-05,"Bibile, Monaragala",2023-02-02
4.085039016964808e-05,"Bibile, Monaragala",2023-02-03
3.831069200639281e-05,"Bibile, Monaragala",2023-02-04
3.577099384313754e-05,"Bibile, Monaragala",2023-02-05
3.323129567988228e-05,"Bibile, Monaragala",2023-02-06
3.0691597516627005e-05,"Bibile, Monaragala",2023-02-07
4.0388981323842214e-05,"Bibile, Monaragala",2023-02-16
7.762818334632111e-05,"Bibile, Monaragala",2023-02-17
0.0001148673853688,"Bibile, Monaragala",2023-02-18
9.174197971557199e-05,"Bibile, Monaragala",2023-02-19
6.861657406234399e-05,"Bibile, Monaragala",2023-02-20
4.549116840911597e-05,"Bibile, Monaragala",2023-02-21
4.1466727941822705e-05,"Bibile, Monaragala",2023-02-23
6.056769312775744e-05,"Bibile, Monaragala",2023-02-24
0.0001596039755767,"Bibile, Monaragala",2023-02-25
8.01480141602954e-05,"Bibile, Monaragala",2023-02-26
8.178541484996069e-05,"Bibile, Monaragala",2023-02-27
8.342281553962597e-05,"Bibile, Monaragala",2023-02-28
8.506021622929126e-05,"Bibile, Monaragala",2023-03-01
8.669761691895654e-05,"Bibile, Monaragala",2023-03-02
8.833501760862181e-05,"Bibile, Monaragala",2023-03-03
8.997241829828709e-05,"Bibile, Monaragala",2023-03-04
9.160981898795238e-05,"Bibile, Monaragala",2023-03-05
9.324721967761766e-05,"Bibile, Monaragala",2023-03-06
0.0001219175669072,"Bibile, Monaragala",2023-03-07
0.000122653496089525,"Bibile, Monaragala",2023-03-08
0.00012338942527185,"Bibile, Monaragala",2023-03-09
0.000124125354454175,"Bibile, Monaragala",2023-03-10
0.00012486128363649998,"Bibile, Monaragala",2023-03-11
0.00012559721281882498,"Bibile, Monaragala",2023-03-12
0.00012633314200115,"Bibile, Monaragala",2023-03-13
0.000127069071183475,"Bibile, Monaragala",2023-03-14
0.0001278050003658,"Bibile, Monaragala",2023-03-15
0.00011501555070305,"Bibile, Monaragala",2023-03-16
0.0001022261010403,"Bibile, Monaragala",2023-03-17
6.01184240263142e-05,"Bibile, Monaragala",2023-03-18
5.759189249623662e-05,"Bibile, Monaragala",2023-03-19
5.506536096615905e-05,"Bibile, Monaragala",2023-03-20
5.2538829436081474e-05,"Bibile, Monaragala",2023-03-21
7.30273155036859e-05,"Bibile, Monaragala",2023-03-22
0.0001261066455868,"Bibile, Monaragala",2023-03-23
6.108779062711585e-05,"Bibile, Monaragala",2023-03-24
0.000142868833949,"Bibile, Monaragala",2023-03-25
0.0001491793745415,"Bibile, Monaragala",2023-03-27
5.902269883642364e-05,"Bibile, Monaragala",2023-03-28
0.0002249340753638,"Bibile, Monaragala",2023-03-29
0.0001262377182972,"Bibile, Monaragala",2023-03-30
0.0001279941746677,"Bibile, Monaragala",2023-03-31
0.0002433836838427,"Bibile, Monaragala",2023-04-01
0.0001831173118958,"Bibile, Monaragala",2023-04-02
0.0001878093548256,"Bibile, Monaragala",2023-04-03
0.0001405635939638636,"Bibile, Monaragala",2023-04-04
9.33178331021272e-05,"Bibile, Monaragala",2023-04-05
0.0001446547338905,"Bibile, Monaragala",2023-04-06
0.0001867145817621,"Bibile, Monaragala",2023-04-07
0.0001305880229039905,"Bibile, Monaragala",2023-04-08
7.446146404588103e-05,"Bibile, Monaragala",2023-04-09
3.961633975034271e-05,"Bibile, Monaragala",2023-04-11
0.0001254275484334,"Bibile, Monaragala",2023-04-12
0.0001222713386364,"Bibile, Monaragala",2023-04-13
0.0002009165835803,"Bibile, Monaragala",2023-04-14
0.0002510396238093,"Bibile, Monaragala",2023-04-15
0.0001828469312692,"Bibile, Monaragala",2023-04-17
5.927236796484201e-05,"Bibile, Monaragala",2023-04-18
0.0001261644770672,"Bibile, Monaragala",2023-04-19
0.0001603608597523,"Bibile, Monaragala",2023-04-20
0.0001542199052044,"Bibile, Monaragala",2023-04-21
0.0001480789506565,"Bibile, Monaragala",2023-04-22
6.802841572613187e-05,"Bibile, Monaragala",2023-04-23
0.0001909498520623,"Bibile, Monaragala",2023-04-24
0.0001706268709005,"Bibile, Monaragala",2023-04-25
0.0001503038897387,"Bibile, Monaragala",2023-04-26
0.0001299809085769,"Bibile, Monaragala",2023-04-27
0.0001162336320814,"Bibile, Monaragala",2023-04-28
0.00011385212003779999,"Bibile, Monaragala",2023-04-29
0.0001114706079942,"Bibile, Monaragala",2023-04-30
0.00014651044008695001,"Bibile, Monaragala",2023-05-01
0.0001815502721797,"Bibile, Monaragala",2023-05-02
0.00021659010427245,"Bibile, Monaragala",2023-05-03
0.0002516299363652,"Bibile, Monaragala",2023-05-04
0.00018297088293795,"Bibile, Monaragala",2023-05-05
0.0001143118295107,"Bibile, Monaragala",2023-05-06
0.00012606753163995,"Bibile, Monaragala",2023-05-07
0.0001378232337692,"Bibile, Monaragala",2023-05-08
0.000148204082913475,"Bibile, Monaragala",2023-05-09
0.00015858493205775,"Bibile, Monaragala",2023-05-10
0.00016896578120202498,"Bibile, Monaragala",2023-05-11
0.0001793466303463,"Bibile, Monaragala",2023-05-12
0.0001192544174359,"Bibile, Monaragala",2023-05-13
0.0001549257019435,"Bibile, Monaragala",2023-05-14
0.0001160242998702,"Bibile, Monaragala",2023-05-15
0.00017000818741485,"Bibile, Monaragala",2023-05-16
0.0002239920749595,"Bibile, Monaragala",2023-05-17
8.010698090335367e-05,"Bibile, Monaragala",2023-05-18
0.0001438446510678,"Bibile, Monaragala",2023-05-19
0.0001816335357648,"Bibile, Monaragala",2023-05-20
0.00016020030996413334,"Bibile, Monaragala",2023-05-21
0.00013876708416346668,"Bibile, Monaragala",2023-05-22
0.0001173338583628,"Bibile, Monaragala",2023-05-23
0.0001674213574888,"Bibile, Monaragala",2023-05-24
4.471236742579997e-05,"Bibile, Monaragala",2023-05-25
0.0002027984682162,"Bibile, Monaragala",2023-05-26
0.00015073772619226888,"Bibile, Monaragala",2023-05-27
9.86769841683378e-05,"Bibile, Monaragala",2023-05-28
0.00013141096012696891,"Bibile, Monaragala",2023-05-29
0.0001641449360856,"Bibile, Monaragala",2023-05-30
0.0002273388996954,"Bibile, Monaragala",2023-05-31
0.0001877292285263,"Bibile, Monaragala",2023-06-01
0.0002066275469248,"Bibile, Monaragala",2023-06-04
0.0001405528952863,"Bibile, Monaragala",2023-06-05
0.0001511723021407,"Bibile, Monaragala",2023-06-06
0.0002024416598184,"Bibile, Monaragala",2023-06-07
0.000188782809754,"Bibile, Monaragala",2023-06-08
0.0002056168337351,"Bibile, Monaragala",2023-06-09
0.0001173718132475,"Bibile, Monaragala",2023-06-10
9.2957890882259e-05,"Bibile, Monaragala",2023-06-11
8.747197804643791e-05,"Bibile, Monaragala",2023-06-12
8.198606521061681e-05,"Bibile, Monaragala",2023-06-13
6.809079202248158e-05,"Bibile, Monaragala",2023-06-14
0.0001090269070658,"Bibile, Monaragala",2023-06-15
0.0001623052946724,"Bibile, Monaragala",2023-06-16
0.000215583682279,"Bibile, Monaragala",2023-06-17
0.00020732498033785,"Bibile, Monaragala",2023-06-18
0.0001990662783967,"Bibile, Monaragala",2023-06-19
0.0001937465135267,"Bibile, Monaragala",2023-06-20
0.00016923054182014998,"Bibile, Monaragala",2023-06-21
0.0001447145701136,"Bibile, Monaragala",2023-06-22
0.0001188696784797,"Bibile, Monaragala",2023-06-23
0.0002120020773062,"Bibile, Monaragala",2023-06-24
0.0002117889012158,"Bibile, Monaragala",2023-06-25
0.000204951550104,"Bibile, Monaragala",2023-06-26
0.0001981141989922,"Bibile, Monaragala",2023-06-27
0.000198727327549,"Bibile, Monaragala",2023-06-28
0.0001993404561058,"Bibile, Monaragala",2023-06-29
0.0001702618891156,"Bibile, Monaragala",2023-06-30
0.0001851824072124,"Bibile, Monaragala",2023-07-01
9.482039145449575e-05,"Bibile, Monaragala",2023-07-02
3.917401733984364e-05,"Bibile, Monaragala",2023-07-04
7.388965898309576e-05,"Bibile, Monaragala",2023-07-05
0.00010860530062634789,"Bibile, Monaragala",2023-07-06
0.0001433209422696,"Bibile, Monaragala",2023-07-07
0.0001550443980398,"Bibile, Monaragala",2023-07-08
0.0001554796344846,"Bibile, Monaragala",2023-07-09
0.00016222653474093335,"Bibile, Monaragala",2023-07-10
0.00016897343499726667,"Bibile, Monaragala",2023-07-11
0.0001757203352536,"Bibile, Monaragala",2023-07-12
9.66009876480142e-05,"Bibile, Monaragala",2023-07-13
0.00010353268672105709,"Bibile, Monaragala",2023-07-14
0.0001104643857941,"Bibile, Monaragala",2023-07-15
0.0001189682080453,"Bibile, Monaragala",2023-07-16
0.0001208383808773,"Bibile, Monaragala",2023-07-17
0.0001187002606663,"Bibile, Monaragala",2023-07-19
0.000106830889115,"Bibile, Monaragala",2023-07-20
5.668722090635835e-05,"Bibile, Monaragala",2023-07-21
0.0001564204705716,"Bibile, Monaragala",2023-07-22
0.0002179046190634,"Bibile, Monaragala",2023-07-23
0.00022898782039226667,"Bibile, Monaragala",2023-07-24
0.00024007102172113331,"Bibile, Monaragala",2023-07-25
0.00025115422305,"Bibile, Monaragala",2023-07-26
0.0001281007107946,"Bibile, Monaragala",2023-07-27
0.0001021441512912,"Bibile, Monaragala",2023-07-28
0.000160103284933,"Bibile, Monaragala",2023-07-29
0.0001898763432625,"Bibile, Monaragala",2023-08-01
0.0002473665619546,"Bibile, Monaragala",2023-08-02
0.0002419714719441,"Bibile, Monaragala",2023-08-03
0.0001980778409538,"Bibile, Monaragala",2023-08-04
8.58559710118409e-05,"Bibile, Monaragala",2023-08-06
0.0001988308266181,"Bibile, Monaragala",2023-08-07
0.0001747349879002,"Bibile, Monaragala",2023-08-08
7.091945495140999e-05,"Bibile, Monaragala",2023-08-09
0.0002060501310639,"Bibile, Monaragala",2023-08-10
0.0002101634522212,"Bibile, Monaragala",2023-08-11
0.0002142767733785,"Bibile, Monaragala",2023-08-12
7.606611022324817e-05,"Bibile, Monaragala",2023-08-13
0.0002149717127502,"Bibile, Monaragala",2023-08-14
0.00019292144494706666,"Bibile, Monaragala",2023-08-15
0.00017087117714393335,"Bibile, Monaragala",2023-08-16
0.0001488209093408,"Bibile, Monaragala",2023-08-17
0.0001986075882669,"Bibile, Monaragala",2023-08-18
0.0002184072913769,"Bibile, Monaragala",2023-08-19
0.0001889968215497,"Bibile, Monaragala",2023-08-20
0.0001839161318884,"Bibile, Monaragala",2023-08-21
0.00020077530900870002,"Bibile, Monaragala",2023-08-22
0.000217634486129,"Bibile, Monaragala",2023-08-23
0.0001930577869529,"Bibile, Monaragala",2023-08-25
0.0001537767020066,"Bibile, Monaragala",2023-08-26
0.0001306376612999,"Bibile, Monaragala",2023-08-27
8.494988283375329e-05,"Bibile, Monaragala",2023-08-28
9.18672817281062e-05,"Bibile, Monaragala",2023-08-30
0.00013110738393872184,"Bibile, Monaragala",2023-08-31
0.00017034748614933748,"Bibile, Monaragala",2023-09-01
0.0002095875883599531,"Bibile, Monaragala",2023-09-02
0.00024882769057056874,"Bibile, Monaragala",2023-09-03
0.0001726898125396,"Bibile, Monaragala",2023-09-09
6.777164075730987e-05,"Bibile, Monaragala",2023-09-11
0.0001231097686521,"Bibile, Monaragala",2023-09-12
0.00015397124353905,"Bibile, Monaragala",2023-09-13
0.000184832718426,"Bibile, Monaragala",2023-09-14
0.00015082439799301976,"Bibile, Monaragala",2023-09-15
0.0001168160775600395,"Bibile, Monaragala",2023-09-16
8.280775712705926e-05,"Bibile, Monaragala",2023-09-17
4.8799436694079015e-05,"Bibile, Monaragala",2023-09-18
4.6070284664223045e-05,"Bibile, Monaragala",2023-09-20
7.734945306734735e-05,"Bibile, Monaragala",2023-09-21
0.00015283622315979823,"Bibile, Monaragala",2023-09-22
0.0002283229932522491,"Bibile, Monaragala",2023-09-23
0.0002519967962625,"Bibile, Monaragala",2023-09-27
0.00020644344303073333,"Bibile, Monaragala",2023-09-28
0.00016089008979896667,"Bibile, Monaragala",2023-09-29
0.0001153367365672,"Bibile, Monaragala",2023-09-30
0.0001896120285948,"Bibile, Monaragala",2023-10-01
0.00013043126947613135,"Bibile, Monaragala",2023-10-02
7.125051035746271e-05,"Bibile, Monaragala",2023-10-03
0.00013535869269379704,"Bibile, Monaragala",2023-10-05
0.0002586476341488,"Bibile, Monaragala",2023-10-06
0.000182604875065,"Bibile, Monaragala",2023-10-07
0.0001360973847355534,"Bibile, Monaragala",2023-10-08
8.95898944061068e-05,"Bibile, Monaragala",2023-10-09
4.308240407666019e-05,"Bibile, Monaragala",2023-10-10
0.0001467167176447301,"Bibile, Monaragala",2023-10-11
0.0002503510312128,"Bibile, Monaragala",2023-10-12
0.00023200637922347498,"Bibile, Monaragala",2023-10-13
0.00021366172723415,"Bibile, Monaragala",2023-10-14
0.000195317075244825,"Bibile, Monaragala",2023-10-15
0.0001769724232555,"Bibile, Monaragala",2023-10-16
0.00017671187136,"Bibile, Monaragala",2023-10-17
0.00014418506456488617,"Bibile, Monaragala",2023-10-18
0.00011165825776977236,"Bibile, Monaragala",2023-10-19
7.913145097465855e-05,"Bibile, Monaragala",2023-10-20
4.6604644179544725e-05,"Bibile, Monaragala",2023-10-21
3.4013250637031326e-05,"Bibile, Monaragala",2023-10-23
5.394866388963175e-05,"Bibile, Monaragala",2023-10-24
7.388407714223218e-05,"Bibile, Monaragala",2023-10-25
9.38194903948326e-05,"Bibile, Monaragala",2023-10-26
3.2580251058464616e-05,"Bibile, Monaragala",2023-10-28
4.669047167468003e-05,"Bibile, Monaragala",2023-10-29
0.00011055865793205336,"Bibile, Monaragala",2023-10-30
0.00017442684418942668,"Bibile, Monaragala",2023-10-31
0.0002382950304468,"Bibile, Monaragala",2023-11-01
0.00022669783274282,"Bibile, Monaragala",2023-11-02
